Gene Symbol,Layer 1,Layer 2,Layer 3,Layer 4,Layer 5,Layer 6,Layer 7,Layer 8,Layer 9
Rab22B;Rab31,1.27515E-07,6.08363E-07,4.4253E-07,6.07643E-07,4.99489E-07,8.99387E-07,3.04088E-07,6.37005E-08,4.1657E-08
Rab23,1.83838E-07,6.17269E-07,7.30555E-07,1.80739E-06,2.43145E-06,2.38289E-06,2.24321E-06,3.28743E-06,3.72586E-06
Rab24,5.44387E-05,4.41051E-05,4.48668E-05,4.48002E-05,0.000044933,4.06357E-05,3.93686E-05,3.59198E-05,3.17362E-05
Rab25,1.37514E-13,4.75225E-11,5.70236E-09,1.55507E-07,2.33132E-07,5.68338E-08,7.20404E-20,3.79161E-20,6.92639E-20
Rab26,0,0,0,0,0,0,0,0,0
Rab27a,1.54183E-07,3.75356E-07,1.18825E-06,4.68522E-07,2.75724E-07,3.97765E-07,4.21834E-07,2.51721E-07,5.67928E-07
Rab27b,0,0,0,0,0,0,0,0,0
Rab28,4.02371E-06,2.80671E-06,4.58196E-06,4.77548E-06,4.58002E-06,4.03911E-06,4.39534E-06,4.51793E-06,4.74726E-06
Rab2a;Rab2A,0.000176529,0.000162016,0.000164148,0.000166078,0.00017262,0.000193532,0.000189854,0.000178408,0.000169606
Rab2b;Rab2B,2.36986E-06,6.82818E-07,8.19576E-07,1.15532E-06,1.85405E-06,2.6998E-06,2.17186E-06,1.88472E-06,1.40258E-06
Rab30,2.53898E-05,2.57126E-05,2.80781E-05,3.24349E-05,3.37282E-05,3.54173E-05,3.05087E-05,3.31074E-05,3.11266E-05
Rab32,9.24068E-06,1.57984E-05,1.66216E-05,1.65985E-05,1.95224E-05,1.88466E-05,2.14957E-05,1.90322E-05,2.32078E-05
Rab33a,0,0,0,0,0,0,0,0,0
Rab33b,3.90446E-06,5.88176E-06,6.33317E-06,6.56338E-06,6.6658E-06,8.44204E-06,7.72888E-06,4.87584E-06,4.13097E-06
Rab34,5.33448E-06,1.10311E-05,1.12341E-05,7.96759E-06,5.84421E-06,3.74343E-06,3.17132E-06,3.17446E-06,3.0255E-06
Rab35,9.67226E-06,1.36781E-05,1.47516E-05,1.49204E-05,1.64004E-05,1.81065E-05,1.77485E-05,1.28813E-05,1.26315E-05
Rab36,2.29155E-17,3.67829E-13,2.35559E-11,1.83383E-09,1.05508E-08,9.94517E-08,9.04186E-08,2.03052E-08,2.54352E-08
Rab37,0,0,0,0,0,0,0,0,0
Rab38,7.20973E-13,3.7353E-09,4.2935E-08,2.2407E-07,3.2245E-07,5.12635E-07,3.96107E-07,2.3263E-07,1.72961E-07
Rab39,0,0,0,0,0,0,0,0,0
Rab39b,0,0,0,0,0,0,0,0,0
Rab3a,0,0,0,0,0,0,0,0,0
Rab3b,1.4274E-07,2.66036E-07,5.76575E-08,1.52902E-07,2.34067E-07,2.26483E-11,1.92646E-20,3.17436E-20,2.48799E-20
Rab3c,0,0,0,0,0,0,0,0,0
Rab3d,3.0361E-06,5.19289E-06,6.36153E-06,6.84853E-06,7.19594E-06,6.5861E-06,5.8237E-06,6.01821E-06,5.97886E-06
Rab3gap1,3.79175E-05,4.00925E-05,3.95501E-05,4.13672E-05,4.0709E-05,4.30972E-05,3.59696E-05,3.45772E-05,3.11602E-05
Rab3gap2,7.85858E-06,8.38228E-06,6.18626E-06,4.37357E-06,4.4285E-06,3.77697E-06,4.04855E-06,3.46002E-06,5.59442E-06
Rab3il1,3.30129E-06,2.12142E-06,6.57466E-07,8.9872E-08,6.38673E-09,2.48787E-08,1.47282E-07,9.64456E-08,9.187E-08
Rab3ip,3.61983E-06,4.12558E-06,4.10887E-06,3.92884E-06,3.64436E-06,2.27224E-06,3.26284E-06,3.91461E-06,4.98487E-06
Rab40C;Rab40c,8.52892E-07,6.48074E-06,7.80941E-06,7.66358E-06,8.49282E-06,8.24198E-06,7.78488E-06,1.00137E-05,2.11842E-05
Rab40b,1.11629E-10,1.82403E-08,7.30479E-08,9.06084E-08,5.92919E-08,1.85743E-07,1.52813E-07,1.87351E-08,2.43994E-08
Rab41;Rab43,8.10626E-05,7.31558E-05,7.08295E-05,6.35089E-05,6.0427E-05,5.70896E-05,4.92722E-05,4.67451E-05,5.59652E-05
Rab42-ps,3.34375E-09,2.39569E-07,2.5292E-07,9.80512E-08,1.28024E-08,1.32644E-10,1.19289E-13,0,0
Rab44,8.12791E-16,7.93964E-12,7.29776E-10,1.59345E-08,4.53672E-08,1.0378E-07,5.55069E-08,1.83321E-08,1.17808E-10
Rab4a,3.37066E-05,2.89537E-05,2.79032E-05,3.44227E-05,3.60261E-05,3.52068E-05,3.70009E-05,3.53196E-05,3.33229E-05
Rab4b;Rab4B;Mir3101,3.8174E-05,1.93913E-05,1.91514E-05,1.96758E-05,2.40998E-05,2.6735E-05,2.04406E-05,1.81749E-05,1.80741E-05
Rab5a,1.53085E-05,1.60173E-05,1.57362E-05,1.69094E-05,1.67704E-05,1.63488E-05,1.57195E-05,1.49626E-05,1.66762E-05
Rab5b,1.50391E-05,9.04238E-06,7.63664E-06,8.77641E-06,9.85682E-06,9.68039E-06,9.81596E-06,8.37459E-06,8.52822E-06
Rab5c,2.54043E-05,3.01903E-05,2.8781E-05,2.78035E-05,2.84483E-05,1.85648E-05,1.9916E-05,2.32166E-05,2.27639E-05
Rab6,1.04628E-05,9.37528E-06,9.3675E-06,8.21412E-06,8.14795E-06,1.06084E-05,9.41771E-06,7.43535E-06,8.24003E-06
Rab6b,0,0,0,0,0,0,0,0,0
Rab7,1.35938E-05,1.18399E-05,1.19025E-05,1.12066E-05,1.2808E-05,1.33764E-05,1.2222E-05,1.08831E-05,1.06919E-05
Rab7l1,1.36799E-05,1.10373E-05,1.24369E-05,1.27654E-05,1.30314E-05,1.5775E-05,1.5196E-05,1.36011E-05,1.3664E-05
Rab8B;Rab8b;AK160964,6.76174E-10,1.12715E-07,5.31536E-07,7.45277E-07,4.54734E-07,6.31977E-08,1.16279E-07,1.24361E-07,1.81412E-07
Rab8a,8.95066E-05,8.31988E-05,0.000100835,0.000102261,0.000102928,9.94995E-05,9.13343E-05,9.20816E-05,8.72391E-05
Rab9,5.58728E-05,7.31304E-05,6.64866E-05,6.66343E-05,6.81975E-05,6.66539E-05,7.27353E-05,6.88233E-05,7.87767E-05
Rab9b,0,0,0,0,0,0,0,0,0
Rabep1,2.70873E-05,2.70254E-05,3.12793E-05,3.33369E-05,2.95985E-05,2.8356E-05,2.52794E-05,2.26341E-05,1.98552E-05
Rabep2,2.96096E-08,3.52971E-07,5.35137E-07,3.5311E-07,2.08134E-07,4.85441E-07,1.36926E-06,1.86929E-06,1.32236E-06
Rabepk,1.61306E-05,1.36104E-05,1.31917E-05,1.26018E-05,1.13907E-05,8.55044E-06,9.24799E-06,8.55971E-06,7.34541E-06
Rabgap1,1.70897E-05,1.48231E-05,1.53251E-05,1.5464E-05,1.19467E-05,1.1168E-05,8.93554E-06,7.72041E-06,7.16338E-06
Rabgap1l;mKIAA0471,1.10988E-05,1.01509E-05,1.12438E-05,1.00443E-05,8.91969E-06,7.62224E-06,8.89377E-06,1.06587E-05,9.41288E-06
Rabgef1,2.24854E-05,3.53243E-05,3.22308E-05,3.12169E-05,2.65991E-05,2.41728E-05,2.93737E-05,2.51136E-05,2.84926E-05
Rabggta,2.69575E-05,2.19538E-05,2.3665E-05,2.5516E-05,2.56623E-05,2.62548E-05,2.39166E-05,2.4071E-05,2.73238E-05
Rabggtb;Snord45c,4.78514E-05,3.46161E-05,3.22241E-05,3.17459E-05,2.90351E-05,3.19042E-05,3.24994E-05,0.000036256,3.232E-05
Rabif,1.31465E-05,1.84824E-05,1.72449E-05,1.73457E-05,1.80234E-05,1.88306E-05,1.9708E-05,2.05184E-05,2.74005E-05
Rabl2;Rabl2a,2.98693E-06,1.0158E-06,1.34658E-06,9.07648E-07,7.24408E-07,1.44435E-06,1.30707E-06,1.31451E-06,9.70727E-07
Rabl3,1.12139E-05,1.95059E-05,1.42003E-05,1.22259E-05,1.29176E-05,1.00526E-05,1.20963E-05,1.13333E-05,9.26008E-06
Rabl5,2.1782E-06,4.78156E-06,4.88884E-06,3.80627E-06,2.92739E-06,2.36407E-06,3.02638E-06,3.3383E-06,2.98029E-06
Rac1,0.000125641,0.000106488,0.000103403,0.000100726,9.71403E-05,8.70914E-05,9.68205E-05,9.5312E-05,9.01287E-05
Rac2,2.6388E-06,2.25045E-06,2.62809E-06,6.68535E-06,6.21641E-06,7.88371E-06,6.99329E-06,7.33064E-06,5.36366E-06
Rac3,0,0,0,0,0,0,0,0,0
Racgap1,2.47264E-08,6.32564E-07,1.78353E-06,2.66278E-06,2.74396E-06,4.11099E-06,3.73193E-07,3.76609E-08,1.0259E-07
Rad1,6.34666E-06,4.96009E-06,3.17957E-06,2.67109E-06,3.09019E-06,3.04311E-06,2.13145E-06,1.30329E-06,1.1728E-06
Rad17,9.13935E-06,1.43907E-05,1.73341E-05,1.60083E-05,1.49656E-05,1.48099E-05,1.50713E-05,1.18922E-05,1.23672E-05
Rad18;Rad18sc,3.33324E-08,7.16463E-07,9.95149E-07,2.19226E-06,3.34689E-06,3.62232E-06,4.06891E-06,3.22805E-06,3.20296E-06
Rad21,2.10108E-05,2.02392E-05,1.97774E-05,2.13973E-05,2.07136E-05,2.5893E-05,2.43335E-05,1.9841E-05,1.82101E-05
Rad23a,9.67747E-06,1.4956E-05,1.33833E-05,1.17947E-05,1.05428E-05,1.01582E-05,9.46719E-06,1.23749E-05,1.28884E-05
Rad23b,0.00011501,6.48562E-05,5.84007E-05,5.81605E-05,5.43918E-05,6.31469E-05,6.20562E-05,5.80015E-05,5.4041E-05
Rad50,1.49079E-05,8.10724E-06,7.79498E-06,1.07944E-05,1.05892E-05,9.60816E-06,9.86009E-06,1.01291E-05,9.3685E-06
Rad51,1.05584E-09,1.67191E-07,9.81924E-07,9.81167E-07,9.98351E-07,1.21262E-06,1.50173E-06,1.78563E-06,1.24436E-06
Rad51ap1,5.58616E-11,1.03326E-08,1.27718E-07,5.00449E-07,7.47402E-07,5.95228E-07,4.54056E-08,7.72333E-10,4.41938E-12
Rad51ap2,0,0,0,0,0,0,0,0,0
Rad51c,1.57184E-06,6.29165E-07,8.13877E-07,1.2467E-06,1.08582E-06,1.80118E-06,2.26934E-06,1.95495E-06,2.1734E-06
Rad51l1,4.66688E-05,2.66377E-05,3.13917E-05,2.98357E-05,2.56228E-05,2.31978E-05,2.20305E-05,1.88541E-05,1.81294E-05
Rad51l3;TRAD/RAD51L3,2.47671E-05,1.25121E-05,1.08706E-05,8.67849E-06,9.11967E-06,1.1251E-05,1.32193E-05,1.89498E-05,2.34102E-05
Rad52,3.2987E-07,1.026E-06,1.31104E-06,2.18732E-06,2.97539E-06,2.72398E-06,2.17551E-06,2.11665E-06,1.87397E-06
Rad54l,0,0,0,0,0,0,0,0,0
Rad54l2,2.81362E-05,3.56999E-05,3.28092E-05,3.41462E-05,2.73315E-05,3.09414E-05,2.8896E-05,3.2005E-05,3.12568E-05
Rad9,4.10656E-11,9.19373E-09,5.58554E-08,1.26368E-07,1.12799E-07,3.8849E-08,5.3953E-10,3.52204E-13,0
Rad9b,2.46667E-09,1.56209E-07,2.97845E-07,2.8266E-07,2.21675E-07,5.25811E-07,5.21074E-07,2.18418E-07,3.26824E-07
Radil,0,0,0,0,0,0,0,0,0
Rae1,2.65949E-05,3.17853E-05,3.13432E-05,2.38469E-05,2.3739E-05,2.4311E-05,2.68324E-05,2.90414E-05,2.57115E-05
Raf1,1.5647E-06,7.75294E-06,6.23045E-06,1.17266E-05,7.96675E-06,6.66687E-06,6.8083E-06,6.70501E-06,6.11106E-06
Rag1;B230118H07Rik,2.57267E-05,1.54471E-05,1.4204E-05,1.48523E-05,1.46944E-05,1.26833E-05,1.17822E-05,1.24745E-05,1.41328E-05
Rag2,0,0,0,0,0,0,0,0,0
Ragd;Rragd;AK081204;Rragc,4.13542E-05,4.26449E-05,4.19525E-05,3.80643E-05,3.58524E-05,3.77319E-05,4.27921E-05,4.75513E-05,4.90199E-05
Rage;Stk30;MOK,0,0,0,0,0,0,0,0,0
Rai14;mKIAA1334,1.41655E-05,1.44373E-05,1.03434E-05,1.04313E-05,9.13262E-06,1.43449E-05,1.51711E-05,1.42302E-05,1.41564E-05
Rai1;mKIAA1820,1.5513E-06,4.41038E-08,6.62158E-08,3.21673E-07,3.00999E-07,4.66122E-07,8.10643E-07,6.76198E-07,8.06446E-07
Rai2,2.54686E-06,8.34832E-07,6.98324E-07,1.4978E-06,2.2296E-06,1.85333E-06,1.27358E-06,1.16528E-06,1.38998E-06
Rala,6.89986E-05,4.15405E-05,3.51745E-05,3.61782E-05,3.43041E-05,3.86965E-05,3.91107E-05,2.97042E-05,2.85764E-05
Ralb,6.45781E-06,7.20053E-06,6.32661E-06,6.07489E-06,6.6368E-06,6.67656E-06,4.77689E-06,4.38345E-06,5.69155E-06
Ralbp1,6.17545E-05,5.66266E-05,5.19811E-05,4.57542E-05,4.25007E-05,4.32375E-05,3.59202E-05,3.23769E-05,3.35638E-05
Ralgapa1,1.07837E-06,2.00341E-06,2.23637E-06,1.94427E-06,1.67135E-06,1.69284E-06,2.41198E-06,2.15437E-06,1.92477E-06
Ralgapa2;mKIAA1272,1.66487E-05,1.37705E-05,1.70731E-05,2.08622E-05,1.65673E-05,1.70123E-05,1.87849E-05,1.77482E-05,1.51978E-05
Ralgds;mKIAA1308,4.47441E-11,1.00864E-08,9.05945E-08,4.55979E-07,6.77629E-07,6.8865E-07,2.40704E-07,1.46979E-07,1.49301E-07
Ralgps1;mKIAA0351,3.04341E-09,2.39613E-07,6.24457E-07,6.90614E-07,5.35805E-07,3.92307E-07,3.12385E-07,3.0373E-07,3.40574E-07
Ralgps2,1.63022E-05,1.71484E-05,1.80951E-05,1.78242E-05,1.85461E-05,1.77785E-05,2.12972E-05,2.0006E-05,1.75231E-05
Raly;a;AK172452,3.28094E-05,2.58472E-05,3.26669E-05,3.4067E-05,3.2163E-05,3.78548E-05,3.03818E-05,2.69491E-05,2.48175E-05
Ralyl,0,0,0,0,0,0,0,0,0
Ramp1,6.13012E-08,8.04647E-07,9.44541E-07,1.11119E-06,8.53012E-07,4.75892E-07,3.94243E-07,2.86098E-07,6.58621E-07
Ramp2;Vps25,0.000171883,0.000148661,0.000138495,0.000135246,0.000141801,0.000161735,0.000144318,0.000129231,0.000120791
Ramp3,0,0,0,0,0,0,0,0,0
Ran,6.91731E-05,9.10753E-05,8.45208E-05,7.68197E-05,7.72171E-05,7.07173E-05,6.90222E-05,8.17852E-05,8.45742E-05
Ranbp1,6.51668E-05,6.7046E-05,7.09918E-05,6.29336E-05,6.33581E-05,6.04918E-05,5.69992E-05,5.38018E-05,5.41135E-05
Ranbp10;mKIAA1464,5.36814E-05,6.27409E-05,6.06673E-05,6.63968E-05,0.000070176,6.90187E-05,6.62704E-05,6.53743E-05,6.66907E-05
Ranbp17,3.25838E-07,3.05554E-07,3.59758E-07,3.60895E-07,2.16988E-07,5.63428E-09,9.56077E-21,5.83003E-21,8.97712E-21
Ranbp2,1.11333E-05,1.51924E-05,1.05373E-05,1.74154E-05,1.64114E-05,1.8805E-05,1.48633E-05,1.18352E-05,9.51444E-06
Ranbp3,4.4924E-05,3.53163E-05,3.96659E-05,3.59965E-05,3.59286E-05,3.17029E-05,2.59809E-05,2.25838E-05,2.1368E-05
Ranbp3l,3.34203E-13,1.30548E-09,5.20399E-08,4.48918E-07,1.09373E-06,5.87288E-07,1.43532E-07,1.63895E-08,2.14967E-11
Ranbp6,2.70281E-10,3.01606E-08,2.64347E-07,1.14995E-06,1.68837E-06,1.76622E-06,9.57907E-07,4.53228E-07,4.5707E-07
Ranbp9,6.91142E-06,3.05628E-06,3.53368E-06,4.83274E-06,6.39054E-06,6.50244E-06,7.84145E-06,7.66506E-06,7.33641E-06
Rangap1;mKIAA1835,0.000117383,9.14177E-05,9.41492E-05,9.37663E-05,9.28956E-05,8.65587E-05,8.43673E-05,8.42216E-05,7.86943E-05
Rangrf,2.42564E-08,2.27405E-07,1.93545E-07,3.2455E-07,5.54958E-07,5.56645E-08,1.38665E-07,2.11682E-07,1.27751E-07
Rap1a,2.18108E-05,1.96007E-05,2.14503E-05,2.18454E-05,2.13328E-05,1.80703E-05,2.15127E-05,2.50019E-05,3.74484E-05
Rap1b,1.41062E-05,9.2953E-06,9.94566E-06,1.13901E-05,1.13105E-05,1.67521E-05,1.23845E-05,1.28579E-05,1.1334E-05
Rap1gap2;mKIAA1039,0,0,0,0,0,0,0,0,0
Rap1gds1,2.43156E-05,2.98995E-05,3.10017E-05,3.14627E-05,2.567E-05,3.1393E-05,3.05175E-05,2.81285E-05,2.49764E-05
Rap2a,6.06866E-05,4.58477E-05,4.76202E-05,4.10646E-05,3.48935E-05,2.84531E-05,2.58928E-05,2.52307E-05,2.67702E-05
Rap2b,1.07548E-06,1.62207E-06,1.01115E-06,1.94254E-06,2.31247E-06,5.16548E-06,1.05138E-06,5.6174E-07,7.53382E-07
Rap2c,3.38457E-06,3.46725E-06,4.68873E-06,4.45493E-06,3.82462E-06,5.75274E-06,6.64039E-06,5.97526E-06,6.3433E-06
Rapgef1,2.00254E-05,3.37461E-05,3.26846E-05,3.06658E-05,2.6394E-05,2.60531E-05,3.2394E-05,3.51057E-05,3.11331E-05
Rapgef2,4.5599E-06,7.90302E-06,1.05308E-05,1.2152E-05,1.09645E-05,1.00981E-05,9.23051E-06,6.18427E-06,5.43829E-06
Rapgef3,1.48607E-12,3.54025E-09,4.98119E-08,2.59489E-07,5.88269E-07,3.94089E-07,2.46351E-07,1.67444E-07,8.77706E-10
Rapgef4;cAMP-GEFII,7.40913E-05,9.34247E-05,9.17026E-05,8.00422E-05,7.73113E-05,5.62665E-05,5.72877E-05,6.69398E-05,6.63232E-05
Rapgef5,8.93859E-10,6.77088E-08,9.08257E-08,5.13795E-08,8.238E-09,3.24774E-10,2.11188E-13,0,0
Rapgef6;mKIAA4052,2.10579E-05,1.71716E-05,1.71349E-05,1.87617E-05,1.87148E-05,1.82396E-05,1.81055E-05,2.17198E-05,4.28829E-05
Rapgefl1,2.1439E-07,8.62942E-07,8.27059E-07,5.38391E-07,3.14301E-07,3.08233E-07,5.11081E-07,2.33174E-07,3.29714E-07
Raph1,7.2376E-06,8.54016E-06,1.02842E-05,9.28564E-06,8.8314E-06,7.67447E-06,9.00224E-06,1.56246E-05,1.5986E-05
Rapsn,0,0,0,0,0,0,0,0,0
Rara,3.20321E-05,3.72219E-05,3.30343E-05,3.33812E-05,2.97009E-05,3.06465E-05,2.80038E-05,3.00574E-05,3.15744E-05
Rarb,1.87405E-07,6.37001E-07,3.88876E-07,6.95631E-07,7.35329E-07,4.5101E-07,1.29206E-07,5.2484E-08,8.02623E-08
Rarg,9.13835E-08,1.01466E-06,1.38564E-06,8.58192E-07,4.16559E-07,4.93635E-07,6.76875E-07,4.44293E-07,4.12412E-07
Rarres1,0.000165172,9.84668E-05,7.3357E-05,5.00399E-05,3.06055E-05,2.1867E-05,1.70508E-05,1.65876E-05,1.82271E-05
Rarres2,7.82291E-05,9.56888E-05,9.93537E-05,0.000108672,0.000108616,0.000109011,0.000117038,0.000126144,0.000123607
Rars,4.19303E-05,3.95475E-05,4.18641E-05,4.26749E-05,3.86687E-05,3.65157E-05,4.1504E-05,4.11632E-05,3.83963E-05
Rars2,4.71002E-06,5.54384E-06,5.49616E-06,7.89278E-06,5.35701E-06,5.34575E-06,5.17066E-06,5.55277E-06,5.09166E-06
Rasa1,1.70738E-06,2.2269E-06,1.81602E-06,1.46365E-06,2.09659E-06,3.40616E-06,2.43322E-06,1.78986E-06,1.52592E-06
Rasa2,6.7229E-06,5.20512E-06,3.81328E-06,3.25076E-06,4.92545E-06,4.27627E-06,3.57305E-06,3.79992E-06,6.45009E-06
Rasa3,1.5706E-06,3.23009E-06,2.41643E-06,4.61382E-06,1.06512E-06,1.10386E-06,1.01495E-06,1.05878E-06,1.27081E-06
Rasa4,2.92465E-09,1.17506E-07,1.47551E-07,1.53908E-07,1.58338E-07,5.82896E-08,2.33171E-20,9.4771E-21,1.81743E-20
Rasal1,0,0,0,0,0,0,0,0,0
Rasal2,1.93002E-05,9.63814E-06,8.66697E-06,1.08946E-05,1.12823E-05,8.24932E-06,7.66273E-06,6.16411E-06,6.31355E-06
Rasal3,3.8155E-12,1.23463E-08,1.68502E-07,5.43602E-07,7.43774E-07,2.94663E-07,5.05067E-07,6.23875E-07,5.2908E-07
Rasd1,0,0,0,0,0,0,0,0,0
Rasd2,0,0,0,0,0,0,0,0,0
Rasef,0,0,0,0,0,0,0,0,0
Rasgef1a,0,0,0,0,0,0,0,0,0
Rasgef1b,7.30178E-08,2.54287E-06,3.79247E-06,1.54597E-05,1.90123E-05,2.05652E-05,2.74484E-05,2.90306E-05,2.43613E-05
Rasgef1c,0,0,0,0,0,0,0,0,0
Rasgrf1,0,0,0,0,0,0,0,0,0
Rasgrf2,0,0,0,0,0,0,0,0,0
Rasgrp1;Rasgrp,4.92007E-15,5.95997E-12,2.04237E-09,1.55016E-07,2.3466E-07,2.34842E-20,3.11777E-20,1.96554E-20,2.22421E-20
Rasgrp2,5.01477E-06,6.91215E-06,7.44397E-06,1.40792E-05,1.15321E-05,1.28474E-05,1.43421E-05,1.73835E-05,1.62758E-05
Rasgrp3,6.92666E-09,1.666E-07,5.26562E-07,8.86487E-07,1.05303E-06,3.72589E-07,2.13553E-07,1.94907E-07,2.04305E-07
Rasgrp4,9.5139E-14,1.81999E-11,9.45429E-10,7.53038E-08,1.12361E-07,1.40088E-08,1.39464E-20,3.24729E-21,8.33999E-21
Rasl10a,0,0,0,0,0,0,0,0,0
Rasl10b,1.51679E-16,1.57527E-13,2.80682E-11,3.61804E-09,2.24664E-08,3.50591E-07,3.18359E-07,9.23325E-08,1.85592E-07
Rasl11a,0,0,0,0,0,0,0,0,0
Rasl11b,1.67259E-06,2.65302E-06,2.93475E-06,1.73785E-06,9.59585E-07,1.75879E-07,1.69772E-07,2.49032E-07,2.6935E-07
Rasl12,0,0,0,0,0,0,0,0,0
Rasl2-9-ps,7.00897E-09,1.83929E-07,4.32239E-07,5.37777E-07,8.79985E-07,1.7135E-06,2.67969E-06,3.55898E-06,2.2297E-06
Rassf1,8.59245E-06,3.52378E-06,3.01858E-06,2.88391E-06,3.13631E-06,3.77496E-06,2.77423E-06,2.74997E-06,2.57824E-06
Rassf10,0,0,0,0,0,0,0,0,0
Rassf2,1.21995E-11,5.04352E-09,5.99497E-08,2.60688E-07,3.11929E-07,6.74126E-07,4.84298E-07,3.95057E-07,3.08644E-07
Rassf3,4.69778E-05,3.16108E-05,2.22916E-05,2.36353E-05,2.31538E-05,2.72666E-05,2.53592E-05,2.05727E-05,1.84742E-05
Rassf4,6.79627E-06,1.68836E-06,2.40322E-06,2.08584E-06,1.34354E-06,1.41998E-06,1.21938E-06,9.62873E-07,3.04039E-07
Rassf5,5.79087E-08,1.12083E-06,7.2759E-07,6.37585E-07,9.27416E-07,9.5865E-07,1.12999E-06,7.06652E-07,7.19541E-07
Rassf6,9.72907E-06,1.15952E-05,1.1415E-05,1.0369E-05,1.00542E-05,1.42707E-05,1.23344E-05,1.33071E-05,1.20116E-05
Rassf7,1.00848E-05,1.21172E-05,1.12888E-05,1.14322E-05,9.60782E-06,9.38397E-06,8.91885E-06,1.15225E-05,1.05068E-05
Rassf8,4.3451E-05,3.45245E-05,3.37233E-05,3.46866E-05,3.46123E-05,3.98875E-05,4.44184E-05,4.67069E-05,5.38014E-05
Rassf9,6.87571E-14,2.37613E-11,2.85118E-09,7.77532E-08,1.16566E-07,2.84169E-08,3.60202E-20,1.89581E-20,3.46319E-20
Raver2,0,0,0,0,0,0,0,0,0
Rax,2.05769E-17,2.17023E-13,7.23832E-11,4.33208E-08,2.8353E-07,2.03203E-08,7.59975E-19,5.29194E-18,4.66297E-18
Rb1,1.32192E-06,4.14176E-06,3.32113E-06,4.13219E-06,1.97249E-06,2.02563E-06,2.231E-06,1.79073E-06,1.66831E-06
Rb1cc1;CC1,1.18145E-05,1.95126E-05,1.89362E-05,2.28288E-05,2.10437E-05,2.47365E-05,2.46758E-05,2.32809E-05,2.12916E-05
Rbak,1.52996E-06,5.22049E-07,7.34876E-07,5.04039E-07,3.16751E-07,7.35698E-07,5.88462E-07,8.01189E-07,6.91862E-07
Rbbp4,8.70455E-06,1.14222E-05,1.11385E-05,1.19219E-05,1.38064E-05,1.5291E-05,1.21744E-05,9.06587E-06,8.06684E-06
Rbbp5,3.01829E-06,4.17839E-06,4.13451E-06,5.02659E-06,6.61955E-06,6.23593E-06,9.29924E-06,1.51102E-05,1.49612E-05
Rbbp6,9.94939E-05,6.35067E-05,6.30443E-05,6.89441E-05,6.09193E-05,5.28994E-05,5.58321E-05,5.4315E-05,0.000051048
Rbbp7,2.66394E-06,5.00316E-06,5.6223E-06,8.4853E-06,8.70203E-06,1.01301E-05,7.23909E-06,6.3149E-06,4.81638E-06
Rbbp8,8.79683E-06,4.54897E-06,4.3899E-06,3.85163E-06,3.9921E-06,2.64927E-06,1.80019E-06,2.0688E-06,1.95806E-06
Rbbp9,1.44635E-06,4.82892E-06,4.84473E-06,4.02946E-06,3.41204E-06,6.04287E-06,5.47033E-06,5.29832E-06,5.26606E-06
Rbck1,3.79293E-05,3.3767E-05,2.70838E-05,2.19291E-05,1.96112E-05,2.14493E-05,2.67898E-05,3.01743E-05,3.07012E-05
Rbfa,2.13369E-05,2.67393E-05,2.75896E-05,2.62908E-05,2.68327E-05,2.52406E-05,2.66007E-05,2.56619E-05,2.39303E-05
Rbfox1;Fox1,0,0,0,0,0,0,0,0,0
Rbfox2;Rbm9,1.42048E-05,1.56949E-05,1.5439E-05,1.54472E-05,1.21031E-05,1.23323E-05,1.45216E-05,1.88388E-05,1.93609E-05
Rbfox3,1.60125E-15,4.13976E-13,1.51278E-10,9.34736E-09,4.00033E-08,2.61144E-07,2.33783E-18,4.10426E-18,2.62441E-18
Rbks,1.52011E-05,1.4506E-05,1.46965E-05,1.53666E-05,1.94547E-05,2.39572E-05,2.32263E-05,1.77371E-05,1.75906E-05
Rbl1,6.41531E-09,5.63448E-08,1.25436E-07,1.12301E-07,2.10262E-07,4.65796E-07,2.11094E-07,3.51299E-08,1.89236E-08
Rbl2,4.44309E-06,9.47018E-06,9.60889E-06,1.17273E-05,9.98139E-06,1.09053E-05,9.97361E-06,1.14472E-05,1.06045E-05
Rbm10,1.4055E-05,1.61529E-05,1.57078E-05,1.55956E-05,1.53122E-05,1.5966E-05,1.49267E-05,1.7439E-05,1.79196E-05
Rbm11,0,0,0,0,0,0,0,0,0
Rbm12b,6.33198E-07,1.49216E-06,1.6439E-06,1.03944E-06,1.20315E-06,1.54113E-06,1.42358E-06,1.38486E-06,1.2403E-06
Rbm15,7.92189E-08,2.16533E-06,1.71753E-06,3.39668E-06,1.50338E-06,1.90859E-06,1.75954E-06,1.67132E-06,2.38352E-06
Rbm15b,3.54151E-06,2.54449E-06,2.8675E-06,3.23321E-06,3.4812E-06,1.98965E-06,1.83102E-06,2.73207E-06,2.5009E-06
Rbm16;Scaf8;AK049769,3.08317E-05,2.11708E-05,1.93098E-05,1.86821E-05,1.80839E-05,1.69849E-05,2.00337E-05,1.76264E-05,1.71482E-05
Rbm17,6.54804E-05,4.87476E-05,5.24744E-05,4.80684E-05,4.65506E-05,3.99101E-05,4.0595E-05,4.77855E-05,4.80518E-05
Rbm18,4.92179E-07,3.71364E-06,5.16184E-06,5.81849E-06,6.16812E-06,4.78895E-06,6.33207E-06,6.77518E-06,6.69962E-06
